"","state","state_po","state_fips","county_fips","county_name","swingrep","swingages_20_29","swingages_30_44","swingages_45_64","swingages_65_plus","swingmale","swingwhite","swingturnout","unemp","urbanrural","swingincome","swingeduc"
"942","KANSAS","KS",20,167,"russell",0.00832592781083619,0.000811671483555876,0.0077895272372708,-0.0104981650535483,0.00189696633272163,-7.36950440348161e-05,-0.00877441568462622,-0.00278682602910363,0.0383265306122449,0,-0.20193064271595,0.018791950560955
"943","KANSAS","KS",20,169,"saline",-0.01711845204248,-0.00531379270382326,-0.0109048011585342,-0.00360530198951631,0.0198238958518738,0.00490480758766498,-0.00553026550450142,0.0147049846635359,0.0419387755102041,0,0.0999185245537368,0.0713006073153506
"944","KANSAS","KS",20,171,"scott",0.00485204837707354,0.020278813224522,-0.00944545642078051,-0.0264546768657642,0.0156213200620228,0.00748254372537038,-0.0095865072302812,0.014033680162532,0.0272857142857143,0,0.163989010389185,-0.100253077428214
"945","KANSAS","KS",20,173,"sedgwick",-0.0295671926746595,-0.00437178005953703,0.000150298679989946,-0.0130859230361368,0.0173074044156838,0.00342173178155064,-0.00198215006885039,0.00107351229955654,0.0527142857142857,1,-0.00932618325950105,0.0577075221256647
"946","KANSAS","KS",20,175,"seward",-0.0717676263181888,0.000250517129836841,-0.00935112811132155,0.00311429091860732,0.00598632006287733,0.00863589340296089,-0.0173903085877697,-0.0101278026254371,0.0405102040816327,0,0.0865147879203416,-0.059818545956497
"947","KANSAS","KS",20,177,"shawnee",-0.0172903821580994,-0.00778971284581101,-0.000736015394206591,-0.0135590800588926,0.0220848082989102,0.00366293325968953,-0.00243165049414418,-0.0127713146272934,0.0475714285714286,1,0.0777673806934574,0.0545171903116004
"948","KANSAS","KS",20,179,"sheridan",0.0112684580792534,0.00915894656647771,0.003141952624127,-0.0233229220247786,0.0110220228341739,0.000974255726956197,-0.00947535135956834,0.0337728237153936,0.0249183673469388,0,-0.0237603825824314,0.0934056985871858
"949","KANSAS","KS",20,181,"sherman",0.0464344160124333,-0.0105921648536733,0.0157291619040323,-0.00973211030940957,0.00459511325905065,0.00957883277252675,-0.0127547077482759,0.00454084085160233,0.0335918367346939,0,-0.0876980991773946,0.385335466948314
"950","KANSAS","KS",20,183,"smith",0.0106500513439229,0.0172280742369873,0.0139848147719429,-0.0299781782013522,-0.00123471080757803,0.00647580095432854,-0.00993770712488162,0.0239846861562338,0.0343673469387755,0,-0.0595114156356681,0.288448552110968
"951","KANSAS","KS",20,185,"stafford",0.0327382796098595,0.0107475289215904,0.00992752980807587,-0.0191015469172466,-0.00157351181241966,0.0100981782722397,-0.0115564469660032,0.0449980054075617,0.0397959183673469,0,-0.196202881971992,0.128481765353611
"952","KANSAS","KS",20,187,"stanton",-0.0247309626191614,-0.00671157510092052,-0.0239699110747161,0.0276912483419954,0.00299023783364127,-0.0123779386287976,-0.01498273754902,-0.071011290205325,0.0323061224489796,0,-0.0874973193223247,-0.0248158888310089
"953","KANSAS","KS",20,189,"stevens",-0.0142976589933063,0.00839340764670682,-0.0188987536940562,0.00503507937027514,0.00547026667707423,0.00797521656548672,-0.0112789890561094,-0.0242330505664989,0.0341632653061225,0,-0.00975370665359637,-0.0820813363337844
"954","KANSAS","KS",20,191,"sumner",0.0335441002119057,0.00805897679470619,-0.000932386728807744,-0.021854920738918,0.0147283306730196,0.000787099386970469,-0.00765746672896661,0.0378007136980039,0.0481020408163265,1,-0.00474779076787969,0.124016932517755
"955","KANSAS","KS",20,193,"thomas",0.010666002094176,-0.00482563931743271,0.017295192551931,-0.0193443849730554,0.00687483173855707,-0.0017994125869446,-0.0116151425412079,0.0159672922570077,0.0295102040816327,0,-0.0829952372552478,-0.0103448568597618
"956","KANSAS","KS",20,195,"trego",0.0293285095625018,0.0164789008279235,0.0212163373507095,-0.0356919118650637,-0.00200332631356931,-0.0013050936151493,-0.00915183572571943,-0.0429038104507617,0.0357551020408163,0,-0.0614680361657063,0.222743713712844
"957","KANSAS","KS",20,197,"wabaunsee",0.0112333664781218,0.00221448923272224,-0.00561925723213125,-0.0218751716971604,0.0252799396965693,-0.00629382984438254,-0.0216542377443704,0.0224927103605053,0.0418367346938776,1,0.0772951289398281,0.145370785833515
"958","KANSAS","KS",20,199,"wallace",0.00250626566416046,0.0224579242636746,-0.000661190142256046,-0.0313405797101449,0.00954384558872634,0.00945535296867694,-0.00794596941160752,-0.0126577840112202,0.0283265306122449,0,-0.247991915390379,0.0634075039109677
"959","KANSAS","KS",20,201,"washington",-0.00817142030912299,0.0106411518855819,-0.000189917681303192,-0.00929982053574785,-0.00115141366853083,0.00871025810641485,-0.00834589711136913,-0.020981047466525,0.0334081632653061,0,-0.0367412911319116,0.132201120371695
"960","KANSAS","KS",20,203,"wichita",-0.027420271055097,0.0205776623814432,-0.0245930334325223,-0.000794160167519209,0.00480953121859823,0.0122381702549741,-0.0173467270876688,-0.0157964940259707,0.0300204081632653,0,0.22531699455712,0.209586466134914
"961","KANSAS","KS",20,205,"wilson",0.0163638852309681,0.00481712186205804,-0.00041310755022958,-0.0179328692787091,0.0135288549668807,0.00387327239038299,-0.0103260195431858,-0.00244142637280498,0.0717551020408163,0,0.0122526636225266,0.336443804353331
"962","KANSAS","KS",20,207,"woodson",0.0345537712503849,0.0103684796680857,0.00625045536538518,-0.0103665581262405,-0.00625237690723035,0.011187216622618,-0.0132725699100958,0.000250440953821318,0.0556938775510204,0,-0.126102292768959,0.141108490479605
"963","KANSAS","KS",20,209,"wyandotte",0.0186074806433698,-0.00292565876186612,0.000973883628683336,-0.0056247573845562,0.00757653251773899,0.00615460516097127,-0.00210658095415062,-0.0361943781768717,0.0664081632653061,1,-0.408794820132627,0.148176896957098
"964","KENTUCKY","KY",21,1,"adair",0.0375933662347293,-0.00985551962887257,-0.00816035877685478,-0.00465541899448063,0.022671297400208,0.000178643098905251,-0.00309773262649848,0.0356592279941765,0.081265306122449,0,0.0953832260977537,0.11881935677087
"965","KENTUCKY","KY",21,3,"allen",0.0685251628347158,0.00314403754784509,-0.0169601227356154,-0.00402627068297906,0.0178423558707494,0.00164705117503222,-0.00429626347706857,0.0560174558723684,0.0569591836734694,1,0.140997989398647,0.330099344312198
"966","KENTUCKY","KY",21,5,"anderson",0.0605434025727585,0.00459631306313829,-0.0229479935148585,-0.00378323291077359,0.0221349133624938,0.00276217009129709,-0.00380878739901946,0.0320175180914127,0.0497959183673469,0,0.0778578784757981,0.146698990562381
"967","KENTUCKY","KY",21,7,"ballard",0.0911983958325704,-0.00609020283694339,-0.0133833115370903,0.00290968144585246,0.0165638329281813,0.00288373016109367,-0.0070957619424834,0.0482630613667052,0.0816734693877551,0,0.0747570471419086,0.222962558832857
"968","KENTUCKY","KY",21,9,"barren",0.0700612620221012,0.00626737194722973,-0.00777181694895193,-0.00840372094223657,0.0099081659439588,0.00059407836586417,-0.00424792601580204,0.0421492300701938,0.0598775510204082,0,0.0717641084237923,0.144224404656272
"969","KENTUCKY","KY",21,11,"bath",0.119982299194388,0.0114091817493483,-0.0194354985226222,-0.00505826456336594,0.0130845813366398,0.0021058983885624,-0.00319147222342342,0.0327445790103275,0.0857959183673469,0,0.0540530716103235,0.0402385958190677
"970","KENTUCKY","KY",21,13,"bell",0.0472951447221691,0.00151995858891613,-0.0157339237503766,-0.00335591955507575,0.0175698847165362,0.00517409735899971,-0.00175519409839875,0.0376776635253092,0.102857142857143,0,0.0787553565224105,0.0437105379233816
"971","KENTUCKY","KY",21,15,"boone",-0.00579026201914834,-0.000589330395906112,-0.0258203068188854,0.00238682666871903,0.0240228105460725,0.00291832264741931,-0.00766653792255023,0.0184747454513836,0.0496122448979592,1,0.0946302274575519,0.100082805535558
"972","KENTUCKY","KY",21,17,"bourbon",0.0404253171238695,0.00604346634577799,-0.0223110894096612,-0.00809877570263767,0.0243663987665209,0.00308019579393232,-0.00100634361401342,0.047642255441431,0.0554285714285714,1,0.275353035376328,0.227465694693374
"973","KENTUCKY","KY",21,19,"boyd",0.0930980322201794,0.0016592295990277,-0.0118535746025728,-0.00652758982423929,0.0167219348277844,0.00195474187449379,-0.00121411926204706,0.0424871094588751,0.079530612244898,1,0.0494042080619504,0.154135079480675
"974","KENTUCKY","KY",21,21,"boyle",-0.00152401481080844,0.0150238217898491,-0.00809206033522228,-0.0200945084085127,0.013162746953886,0.0122560013737964,-0.00914758727001896,-0.00143581694961281,0.066,0,0.0901636817607349,0.0641444847512092
"975","KENTUCKY","KY",21,23,"bracken",0.14085725183661,-0.00488991951573606,-0.00593177574915124,-0.000415455314432212,0.0112371505793195,0.00511818447911266,-0.00690817422458723,0.0453283462649469,0.0751224489795918,1,0.105082053996824,0.090344726428341
"976","KENTUCKY","KY",21,25,"breathitt",0.032998579059841,0.00931294474630998,-0.0123005314500279,-0.0141423273515959,0.0171299140553138,0.00398724903267489,-0.00458454371163808,0.055882353281718,0.115673469387755,0,0.0627866972477064,0.332814216188848
"977","KENTUCKY","KY",21,27,"breckinridge",0.108433142869009,0.00484389341642621,-0.0167908693182459,-0.013245402410176,0.0251923783119958,0.00148608119603527,-0.00267469718237923,0.0525865370973382,0.072265306122449,0,0.0470865214832254,0.314096622671155
"978","KENTUCKY","KY",21,29,"bullitt",0.0562200400081222,0.00399801950014728,-0.0221578910267383,-0.00823482253204005,0.0263946940586311,0.00264166101254393,-0.00371182318246199,0.03695134813988,0.0552244897959184,1,0.125730148632236,0.202754198461778
"979","KENTUCKY","KY",21,31,"butler",0.0597302952801674,-0.0135211334254765,0.00018349762173242,0.000754033330079784,0.0125836024736644,0.00375592095246463,-0.0040780332596152,0.0572622680625114,0.0701836734693878,1,0.106573671619664,0.258031044308506
"980","KENTUCKY","KY",21,33,"caldwell",0.0880980193353992,0.0101907065369929,-0.0166914256938151,-0.0107030634993478,0.01720378265617,0.00774999182489178,-0.00930734321715121,0.0252886393868208,0.064530612244898,0,0.0810553191489362,-0.0128953302745664
"981","KENTUCKY","KY",21,35,"calloway",0.0196322858909135,-0.0108281427996611,-0.000774685390251217,0.000781855930710618,0.0108209722592017,0.00761985327935422,-0.00447786412948781,0.0359553442979322,0.055734693877551,0,0.0717335342500157,0.0607540594632752
"982","KENTUCKY","KY",21,37,"campbell",-0.0140571513747504,-0.00952233881161985,-0.000690200468692614,-0.0050692718629855,0.0152818111432979,0.0038043176473378,-0.00415976611341917,0.022140276236044,0.0495918367346939,1,0.123699683401176,0.213466832876379
"983","KENTUCKY","KY",21,39,"carlisle",0.104425868453978,0.00551391850560423,-0.00168381156128519,-0.0162792568770592,0.0124491499327401,0.00684724952362431,-0.0105213622377039,0.0140420854489508,0.0633469387755102,0,0.0446641663825435,-0.0584789549058633
"984","KENTUCKY","KY",21,41,"carroll",0.128129405627925,-0.00273675767682052,-0.00766264906169178,-0.00993170750985006,0.0203311142483623,0.00221816591857438,-0.00461464442467829,0.0342302727278307,0.0678979591836735,0,0.234136663739552,-0.207579363419378
"985","KENTUCKY","KY",21,43,"carter",0.145565252745127,-0.00191679607417908,-0.0212182095750566,-0.00230694503246609,0.0254419506817017,0.00153708922064,-0.0020680783233108,0.0676821789310992,0.109448979591837,0,0.0800931665351816,0.28275994319141
"986","KENTUCKY","KY",21,45,"casey",0.0462521254170932,0.00609514024435437,-0.0208848351224239,-0.0111979930415644,0.0259876879196339,-0.000195144555415916,-0.00696440316113367,0.0314526203361339,0.0654285714285714,0,0.129337784333514,0.168699910644087
"987","KENTUCKY","KY",21,47,"christian",0.0251070646051166,0.00836181589450058,-0.0166500531753945,-0.00759200865978987,0.0158802459406838,0.0154483596049817,-0.00849041890364199,0.0143263188069869,0.0739795918367347,1,0.0118316524874641,0.170309939195463
"988","KENTUCKY","KY",21,49,"clark",0.0167062971236303,0.00575184283588642,-0.0170032609501223,-0.00926135489057006,0.0205127730048059,0.0053760069323695,-0.00334389911578092,0.019069075703071,0.0594897959183673,1,0.0823354167883638,0.0441477297137263
"989","KENTUCKY","KY",21,51,"clay",0.0295986484273127,-0.00655265840445596,-0.0182157777217207,0.0052602703717759,0.0195081657544007,-0.00801443951639458,0.00198888943724185,-0.0298945011000732,0.113551020408163,0,0.114846498241126,0.459753523281245
"990","KENTUCKY","KY",21,53,"clinton",0.0412242062700501,-0.000900128398701738,-0.0107867541283749,-0.00475729078739312,0.0164441733144698,0.001317498484182,-0.0064624374353548,0.0288156260031149,0.0885510204081633,0,0.104911520404478,0.389235277261932
"991","KENTUCKY","KY",21,55,"crittenden",0.0783243451627197,0.0043276428109249,-0.00529755543300003,-0.00975485782002827,0.0107247704421034,-0.000921285088006263,-0.00565880338045488,0.032358123820533,0.0607959183673469,0,0.0283096595590416,0.0983799765141408
"992","KENTUCKY","KY",21,57,"cumberland",0.0395928672224378,-0.00628346012961398,-0.00719982358778345,-0.00234236220858297,0.0158256459259804,0.000162936283337634,-0.00372670807453412,0.0718634765457508,0.0754897959183673,0,0.234968442032997,0.203176167849391
"993","KENTUCKY","KY",21,59,"daviess",0.0348671559329006,0.00102099089543198,-0.00474782313662381,-0.00918620443866075,0.0129130366798526,0.00510157512397935,-0.00817266059447486,0.0372139047257153,0.0541020408163265,1,0.0618629556141448,0.167416301152598
"994","KENTUCKY","KY",21,61,"edmonson",0.0961466060367192,0.00117437523523223,-0.0127012767716122,-0.0136308790624383,0.0251577805988182,0.00313755345693212,-0.00503164069763951,0.048499194167144,0.0791224489795918,1,0.119304209460437,0.11321343286452
"995","KENTUCKY","KY",21,63,"elliott",0.231163159781257,0.00173952314350906,-0.0172071703449302,-0.00561666841977854,0.0210843156211997,0.0114266824295748,-0.00750700951159644,0.081759684768679,0.118816326530612,0,0.0840748695918994,0.346827054068083
"996","KENTUCKY","KY",21,65,"estill",0.0407447413975442,0.00433532157516059,-0.0217672138382567,-0.00581971250982027,0.0232516047729163,0.00500195360754219,-0.00440401105112109,0.0340675244944299,0.0738367346938776,0,0.0922840297359651,0.246056591304853
"997","KENTUCKY","KY",21,67,"fayette",-0.0656421520377914,-0.00494624047251169,-0.00669513545667816,-0.00631389945857297,0.0179552753877629,0.00130612029714933,-0.00858596295654135,0.0246187072313255,0.0451632653061224,1,0.095661872893825,0.0833840501738926
"998","KENTUCKY","KY",21,69,"fleming",0.100560072407151,0.00559001014010466,-0.0232237890916619,-0.00627820121352402,0.0239119801650812,0.00134095467589168,-0.00504331429056681,0.037779542473017,0.0744897959183674,0,0.0787829870859068,0.106080347440505
"999","KENTUCKY","KY",21,71,"floyd",0.068005397095833,-0.00712615118603166,-0.0165150736590755,-0.00936681668979877,0.0330080415349059,0.00203378525997155,-0.000492842632582202,0.0789474862730983,0.11069387755102,0,0.0490756194633457,0.0482181675494704
"1000","KENTUCKY","KY",21,73,"franklin",0.00910618867371843,0.00234641714850661,-0.0108462879520567,-0.0146365153099187,0.0231363861134689,0.00250744974106376,-0.00475741578808953,-0.00152519806013218,0.0506938775510204,0,0.110065979606304,0.0749802989343121
"1001","KENTUCKY","KY",21,75,"fulton",0.0759286953643662,0.00474667352796296,-0.00571783615311722,-0.00977390429754094,0.0107450669226952,-0.00181084512494306,-0.00703921715119027,-0.0111784884590327,0.0845714285714286,0,0.0197077214923066,0.0684635353935478
"1002","KENTUCKY","KY",21,77,"gallatin",0.157553257520491,0.0101995013254907,-0.0237678925485672,0.0092628317272988,0.00430555949577766,0.00958025601987128,-0.00927638609133119,0.0262439281177401,0.066530612244898,1,0.137754525951297,0.228486742728923
"1003","KENTUCKY","KY",21,79,"garrard",0.0241802977168502,0.00371975379426864,-0.020146036431811,-0.000925817521526373,0.0173521001590687,-0.000820570182347935,-0.00192350917525252,0.035628179485042,0.0623061224489796,0,0.138679919665044,0.130004099193693
"1004","KENTUCKY","KY",21,81,"grant",0.102338013456635,0.00211392760360563,-0.0259855106005039,0.00531778036671415,0.0185538026301841,0.00420037528828715,-0.00369565671830918,0.0473536202154786,0.0631224489795918,1,0.116857729772712,0.158218237527652
"1005","KENTUCKY","KY",21,83,"graves",0.0729129643072817,-0.00182312864278783,-0.00871883479588886,-3.04527484027428e-05,0.0105724161870794,-2.38640271121859e-06,0.00136668694037634,0.0439545797123657,0.0708571428571429,0,0.105843543826579,0.0996128581969103
"1006","KENTUCKY","KY",21,85,"grayson",0.0863807925287498,0.00883200188097605,-0.0140910290699406,-0.0124041049436786,0.0176631321326431,0.0048430039674523,-0.00272531518898922,0.0614064945562868,0.0804081632653061,0,0.116558612230594,0.260790439877886
"1007","KENTUCKY","KY",21,87,"green",0.0714486840353387,0.00411364162347552,-0.0192479051847358,-0.00969812259564373,0.024832386156904,0.0040766046682954,-0.0060271261240521,0.057006531888482,0.0619387755102041,0,0.12320379415304,0.149310467233071
"1008","KENTUCKY","KY",21,89,"greenup",0.125549642573754,0.004005409732147,-0.014288296313997,-0.0128681374467057,0.0231510240285557,0.00287759371175567,-0.00192367161498719,0.0440530099151738,0.0870816326530612,1,0.0484997825771851,0.0512462161342521
"1009","KENTUCKY","KY",21,91,"hancock",0.114051903829398,0.0126188640490271,-0.019466198066048,-0.0184880602219908,0.0253353942390117,-0.000934558419608766,-0.00618377514650903,0.00607240277211396,0.0597755102040816,1,0.0220837366892546,0.261560901970596
"1010","KENTUCKY","KY",21,91,"hancock",0.114051903829398,0.0126188640490271,-0.019466198066048,-0.0184880602219908,0.0253353942390117,-0.000934558419608766,-0.00618377514650903,0.00607240277211396,0.0588571428571429,1,0.0220837366892546,0.261560901970596
"1011","KENTUCKY","KY",21,93,"hardin",0.0293968809098211,-0.0186565355095024,-0.00871853848653326,0.00448645424585858,0.0228886197501771,-0.00460593897903111,-0.00225937604076876,0.0551474216865515,0.0586734693877551,1,0.0975427749053888,0.104943194209039
"1012","KENTUCKY","KY",21,95,"harlan",0.0367959398642409,-0.0025987439775034,-0.0102941933334051,-0.013412147843569,0.0263050851544775,-0.00297376158474,-0.00217022304394965,0.0237183059909651,0.143979591836735,0,-0.00506622276905262,-0.0072361987046709
"1013","KENTUCKY","KY",21,97,"harrison",0.0624499879367302,0.011794815923956,-0.0238237817770066,-0.000715274702055624,0.0127442405551063,0.00332029847936294,-0.00289771118867566,0.0433707719261177,0.0575918367346939,0,0.0935730277887528,0.145929339356276
"1014","KENTUCKY","KY",21,99,"hart",0.0895217117684077,0.00843532267518138,-0.0132362353468776,-0.00229328550882973,0.00709419818052598,0.00618624331480966,-0.00274768572222572,0.0366472309875579,0.0607142857142857,0,0.105345211581292,0.127396157402687
"1015","KENTUCKY","KY",21,101,"henderson",0.0640005512211461,-0.00126998792953667,-0.00841281972845409,-0.0113627376997612,0.0210455453577519,0.0034452769346443,-0.00506845831922154,0.0333585237582378,0.0580408163265306,1,0.0733261559053743,0.0673918000816439
"1016","KENTUCKY","KY",21,103,"henry",0.0936896848376557,0.00713415546918747,-0.0117928891699504,-0.012276055256463,0.016934788957226,0.00327996288377463,-0.00427558348204071,0.0332904151808522,0.0545102040816327,1,0.0761198457431029,0.0478115853745689
"1017","KENTUCKY","KY",21,105,"hickman",0.0991923617355932,2.39451177900252e-05,-0.0169642290980185,-0.0078166028647525,0.024756886844981,-0.00288642135928152,0.00684002636327907,0.0114020886350706,0.0633265306122449,0,0.0517685851318945,0.355588072511894
"1018","KENTUCKY","KY",21,107,"hopkins",0.0587839084737537,0.00315604616144055,-0.00975502407756001,-0.0077972367572382,0.0143962146733577,0.00178159243799936,-0.0024927394369253,0.0226295396785953,0.0643673469387755,0,0.0755032082271249,0.041772000809744
"1019","KENTUCKY","KY",21,109,"jackson",0.0262697292629986,-0.0035848195772803,-0.017683265480085,0.00390878524035515,0.0173592998170102,-0.000141130093930353,-0.00597805561772247,0.0441336595171175,0.099469387755102,0,0.12757716360702,0.326650788278472
"1020","KENTUCKY","KY",21,111,"jefferson",-0.0299188444668848,7.63222255755203e-05,-0.00526267009090053,-0.0108469174807276,0.0160332653460526,0.00339591395474864,-0.0100855848157737,0.00319020816940196,0.0570204081632653,1,0.0924936091099233,0.105640449395494
"1021","KENTUCKY","KY",21,113,"jessamine",-0.0264373635900221,-0.00532771683374708,-0.0151228235376872,0.00071289739046082,0.0197376429809735,-0.000117245761620199,-0.0104240343035018,0.0406352869837092,0.05,1,0.229596635865656,0.0523078584201431
"1022","KENTUCKY","KY",21,115,"johnson",0.054983799131899,-0.00921435828327552,-0.011700094702666,-0.0086618320306111,0.0295762850165526,0.00149254132959348,-0.00297839899054042,0.0354728142452917,0.097734693877551,0,0.01528188432278,0.242993216194096
"1023","KENTUCKY","KY",21,117,"kenton",-0.014667354316238,-0.00336715226339285,-0.0104278644563868,-0.00668519706539483,0.0204802137851745,0.00297863509472218,-0.0037273704803763,0.0194912805278828,0.0531428571428571,1,0.223082255083179,0.149400289996749
"1024","KENTUCKY","KY",21,119,"knott",0.0305775357123382,0.00283637136080087,-0.0232462063861743,-0.0135757737826634,0.0339856088080369,0.00143119052712104,-0.00339455081488083,0.0239272030410419,0.121163265306122,0,0.033040434347764,0.121497920165101
"1025","KENTUCKY","KY",21,121,"knox",0.0601342801342801,0.00720347593983475,-0.0144529010422714,-0.00804049237353743,0.0152899174759741,0.00341576826697187,-0.00317049602689268,0.043069707127915,0.098530612244898,0,0.107123541682763,0.371706951061298
"1026","KENTUCKY","KY",21,123,"larue",0.0752083113756556,-0.00385366225366399,0.00136653541719578,-0.00202512209519018,0.00451224893165833,2.86319206291852e-05,-0.00382267642513456,0.046484194409761,0.0617142857142857,1,0.117678048138026,0.22742122185214
"1027","KENTUCKY","KY",21,125,"laurel",0.0191959781522649,-0.00151053281550076,-0.0177306613230975,-0.00315592081242427,0.0223971149510225,0.00147054805328795,-0.00206909014777767,0.0395342958998821,0.0751224489795918,0,0.0821302756095876,0.134952866242758
"1028","KENTUCKY","KY",21,127,"lawrence",0.0826736094832595,-0.00690421538150857,-0.00666982863803731,-0.00661986212742294,0.0201939061469689,0.00316042451153753,-0.00459722652582417,0.0304044474308773,0.102265306122449,0,0.021124251923625,0.0552933479976545
"1029","KENTUCKY","KY",21,129,"lee",0.0528070666728992,-0.0175786084981996,-0.0301002684515103,0.0088285557568587,0.0388503211928512,-0.0205211233628314,-0.00761485378782711,0.0433681053891646,0.101795918367347,0,0.186440677966102,0.170736647082093
"1030","KENTUCKY","KY",21,131,"leslie",-0.00295645682110512,-0.00651731670508393,-0.00881454110900076,-0.00872311365512324,0.0240549714692079,0.00137426206451852,-0.00536616941934742,-0.0375109358032923,0.13734693877551,0,0.00549546102744252,0.201792148035868
"1031","KENTUCKY","KY",21,133,"letcher",0.0207563988666772,-0.00819302628382901,-0.0125986827235033,-0.0133534331895775,0.0341451421969098,9.57556955635819e-05,-0.00372354422124244,0.0427718293328013,0.13269387755102,0,0.0249065098210072,0.10363570408074
"1032","KENTUCKY","KY",21,135,"lewis",0.126097465851759,0.00445769906112867,-0.0217404611303816,-0.00227590804980876,0.0195586701190616,0.00625181408795555,-0.00304469816929187,0.0592506272074397,0.100673469387755,0,0.128313181836084,-0.00962933685327426
"1033","KENTUCKY","KY",21,137,"lincoln",0.0664439890200794,0.00132146543782305,-0.0192413200670447,0.000355062955812724,0.017564791673409,0.000731233034172163,-0.00103054940552361,0.0213455541724619,0.0811632653061224,0,0.099457111834962,0.421635956904578
"1034","KENTUCKY","KY",21,139,"livingston",0.0837977922165624,0.00612825630263314,-0.018545876924304,-0.00859230463736677,0.0210099252590376,-0.00278304298345189,-0.00713852892778655,0.0339487697078117,0.081,0,0.0871320182094082,0.0875457875389328
"1035","KENTUCKY","KY",21,141,"logan",0.057220998722899,0.000567553588118275,-0.00860372115595878,-0.00754643748006367,0.0155826050479042,0.0015417742173684,-0.000897517149055505,0.0154283337797304,0.055265306122449,0,0.0569439021215671,0.2393077591627
"1036","KENTUCKY","KY",21,143,"lyon",0.0756487885235342,0.0133644977097078,-0.00726713234193818,-0.0282643121544589,0.0221669467866893,0.0145456222083369,-0.0132206615311049,0.00631797608991502,0.0676122448979592,0,0.149569892473118,0.0177019146673497
"1037","KENTUCKY","KY",21,151,"madison",-0.00707208902499923,0.00157657310355863,-0.015006605037631,-0.00291476392721457,0.0163447958612869,0.00303665142602549,-0.00385936044122392,0.0396211591938965,0.0513673469387755,0,0.0975703817971462,0.125225405571333
"1038","KENTUCKY","KY",21,153,"magoffin",0.0562644965380426,-0.00180645511403435,-0.0231005960652636,0.00337146000617183,0.0215355911731261,0.00253259678739792,-0.00393081409000062,0.0396097018169236,0.166020408163265,0,0.0918560958368987,0.0644762885404632
"1039","KENTUCKY","KY",21,155,"marion",0.112220543134277,-0.000747672491246437,-0.0332901534086572,0.00612495136052982,0.0279128745393738,-0.0256969487482928,0.00970228008237262,0.0747498351125824,0.0599591836734694,0,0.195842411686966,0.0345892223872294
"1040","KENTUCKY","KY",21,157,"marshall",0.0761857560829727,0.0081781682541722,-0.00752241071367252,-0.0141212341941294,0.0134654766536297,0.000818750058074524,-0.00471340566492429,0.0369745667841086,0.0657551020408163,0,0.110551162858053,0.197476746023349
"1041","KENTUCKY","KY",21,159,"martin",0.0545724501384998,-0.0100281411433377,-0.0122278813147825,-0.0103854826504362,0.0326415051085565,0.00439105375113302,0.000159521863948298,0.0275671303892132,0.0972857142857143,0,0.00585983279943746,0.0892576083844217
"1042","KENTUCKY","KY",21,161,"mason",0.0749189831714373,0.00701056818511744,-0.0181084690648317,-0.00668205440873326,0.0177799552884476,0.00412079377522284,-0.00140834131753909,0.0298694219435008,0.0764081632653061,0,0.108972824135041,0.291458988005732
"1043","KENTUCKY","KY",21,145,"mccracken",0.00960199014332808,0.00373084000441903,-0.00241147453168308,-0.0180483259241012,0.0167289604513652,0.00393283891443857,-0.00341775603361261,0.0084812958867686,0.0659795918367347,0,0.195801710790162,0.165114504270418
"1044","KENTUCKY","KY",21,147,"mccreary",0.0680088893117118,0.00121632889669365,-0.0171113494996651,-0.00461593997923082,0.0205109605822023,0.0013952172403493,-0.00295672962179372,0.0150810590673094,0.101183673469388,0,0.152096727761251,-0.00202613220460168
"1045","KENTUCKY","KY",21,149,"mclean",0.096425442713222,0.00245226282555294,-0.01620680451306,0.00542448699362608,0.00833005469388098,0.00224108859253885,-0.00644682545709474,0.0594158169909463,0.0595102040816327,1,0.0597881590849406,0.35668465497655
"1046","KENTUCKY","KY",21,163,"meade",0.102870227538475,-0.0318993495620462,-0.00955592282625617,0.0159659254403893,0.0254893469479131,0.00195328323118182,-0.0014464463170627,0.0562555810510736,0.0674081632653061,1,0.132567001936653,0.221374490740907
"1047","KENTUCKY","KY",21,165,"menifee",0.152073134010412,-0.00685534624271175,-0.00786483368920024,-0.00169755521195991,0.0164177351438719,-0.0026289447757688,-0.00349652372387543,0.0268179013319589,0.0975510204081633,0,0.141239250614251,0.01550191972563
"1048","KENTUCKY","KY",21,167,"mercer",0.0450376964100759,0.0136435072878034,-0.0209232293857563,-0.00792858579415096,0.0152083078921038,0.00611460059214508,-0.00655271558000681,0.0182798961405938,0.0601836734693878,0,0.0869084126331763,0.108623428841048
"1049","KENTUCKY","KY",21,169,"metcalfe",0.116048355723308,-0.0039508477872105,-0.0063636319213583,-0.00271287308292673,0.0130273527914955,0.00162954191738152,-0.00437018903735398,0.0497413241884771,0.0596122448979592,0,0.0818617750038058,0.441663044043499
"1050","KENTUCKY","KY",21,171,"monroe",0.0644753476611883,0.0045791994250923,-0.00479245734804634,-0.0108533313689473,0.0110665892919013,0.0023495425199776,-0.00302340271720059,0.0240902178741318,0.0536938775510204,0,0.129585633428831,0.258281598422917
"1051","KENTUCKY","KY",21,173,"montgomery",0.0616767729978681,0.00413297428085338,-0.0246557507888219,-0.00175364048676468,0.0222764169947332,0.00230079825114032,-0.00196390184565365,0.0401670732755197,0.0723469387755102,0,0.10091132841083,0.0897243771276376
