"","state","county_name","rep_county2012","rep_county2016","swingrep","state_po","unemp"
"1122","KENTUCKY","webster",0.659414990859232,0.757450473729544,0.0980354828703114,"KY",0.0593673469387755
"1123","KENTUCKY","whitley",0.782741738066095,0.821257441556556,0.0385157034904603,"KY",0.0823265306122449
"1124","KENTUCKY","wolfe",0.602579132473622,0.684629981024668,0.0820508485510454,"KY",0.114959183673469
"1125","KENTUCKY","woodford",0.585387609471294,0.567499815674998,-0.017887793796296,"KY",0.0414285714285714
"1126","LOUISIANA","acadia",0.742724054406559,0.772645952754756,0.0299218983481969,"LA",NA
"1127","LOUISIANA","allen",0.697861824433222,0.742779881016766,0.0449180565835435,"LA",NA
"1128","LOUISIANA","ascension",0.662894288567345,0.661015399246498,-0.00187888932084712,"LA",NA
"1129","LOUISIANA","assumption",0.553402474526929,0.61573734409391,0.0623348695669818,"LA",NA
"1130","LOUISIANA","avoyelles",0.62646782527008,0.673158085132039,0.0466902598619593,"LA",NA
"1131","LOUISIANA","beauregard",0.78115992970123,0.811646106910731,0.0304861772095006,"LA",NA
"1132","LOUISIANA","bienville",0.505483826183535,0.536188436830835,0.0307046106473006,"LA",NA
"1133","LOUISIANA","bossier",0.720481034553766,0.711643395923608,-0.00883763863015852,"LA",NA
"1134","LOUISIANA","caddo",0.46936876481904,0.463177195569166,-0.0061915692498743,"LA",NA
"1135","LOUISIANA","calcasieu",0.634437021266182,0.646786417616518,0.0123493963503364,"LA",NA
"1136","LOUISIANA","caldwell",0.771840542832909,0.81457800511509,0.0427374622821802,"LA",NA
"1137","LOUISIANA","cameron",0.870726495726496,0.881906825568797,0.0111803298423017,"LA",NA
"1138","LOUISIANA","catahoula",0.654424040066778,0.716433278418451,0.0620092383516734,"LA",NA
"1139","LOUISIANA","claiborne",0.542038027332145,0.558324248559414,0.0162862212272694,"LA",NA
"1140","LOUISIANA","concordia",0.581023454157783,0.617335437330929,0.0363119831731462,"LA",NA
"1141","LOUISIANA","de soto",0.563405103057237,0.59762962962963,0.0342245265723926,"LA",NA
"1142","LOUISIANA","east baton rouge",0.465719000257354,0.430859428676123,-0.0348595715812309,"LA",NA
"1143","LOUISIANA","east carroll",0.37624750499002,0.360326641714869,-0.015920863275151,"LA",NA
"1144","LOUISIANA","east feliciana",0.528651190126359,0.554570802628958,0.0259196125025993,"LA",NA
"1145","LOUISIANA","evangeline",0.645592897907419,0.696142991533396,0.050550093625977,"LA",NA
"1146","LOUISIANA","franklin",0.674164524421594,0.710980135341629,0.0368156109200347,"LA",NA
"1147","LOUISIANA","grant",0.817122418368524,0.839814080036277,0.0226916616677528,"LA",NA
"1148","LOUISIANA","iberia",0.625565170524299,0.644080852899488,0.0185156823751899,"LA",NA
"1149","LOUISIANA","iberville",0.427353943810979,0.456273764258555,0.028919820447576,"LA",NA
"1150","LOUISIANA","jackson",0.681631026696772,0.692524115755627,0.0108930890588546,"LA",NA
"1151","LOUISIANA","jefferson",0.58145772727015,0.552733719080153,-0.0287240081899962,"LA",NA
"1152","LOUISIANA","jefferson davis",0.729139362166885,0.75471037332773,0.0255710111608448,"LA",NA
"1153","LOUISIANA","la salle",0.871272063298844,0.888415283909271,0.0171432206104273,"LA",NA
"1154","LOUISIANA","lafayette",0.658867419557592,0.645767639176917,-0.0130997803806747,"LA",NA
"1155","LOUISIANA","lafourche",0.731721049264235,0.767415055829031,0.0356940065647957,"LA",NA
"1156","LOUISIANA","lincoln",0.565418838519455,0.576410091595693,0.0109912530762388,"LA",NA
"1157","LOUISIANA","livingston",0.841866745588398,0.845730122986316,0.00386337739791709,"LA",NA
"1158","LOUISIANA","madison",0.385579332947754,0.407227387996619,0.0216480550488648,"LA",NA
"1159","LOUISIANA","morehouse",0.522514666243856,0.548599392507594,0.0260847262637377,"LA",NA
"1160","LOUISIANA","natchitoches",0.525958975547572,0.539558389988569,0.0135994144409965,"LA",NA
"1161","LOUISIANA","orleans",0.177444190275833,0.146503268762213,-0.0309409215136202,"LA",NA
"1162","LOUISIANA","ouachita",0.598008003037649,0.613581898642986,0.015573895605337,"LA",NA
"1163","LOUISIANA","plaquemines",0.631995312042192,0.652605693748227,0.020610381706035,"LA",NA
"1164","LOUISIANA","pointe coupee",0.539063143162921,0.577246832752317,0.0381836895893961,"LA",NA
"1165","LOUISIANA","rapides",0.641048622003137,0.64766729997889,0.00661867797575266,"LA",NA
"1166","LOUISIANA","red river",0.51653838152694,0.540705563093623,0.024167181566683,"LA",NA
"1167","LOUISIANA","richland",0.626648086611641,0.655100552255913,0.0284524656442723,"LA",NA
"1168","LOUISIANA","sabine",0.769720481448324,0.805047512005722,0.0353270305573981,"LA",NA
"1169","LOUISIANA","st. bernard",0.609172339663203,0.64729687006007,0.0381245303968664,"LA",NA
"1170","LOUISIANA","st. charles",0.629100382899775,0.634583078802688,0.00548269590291284,"LA",NA
"1171","LOUISIANA","st. helena",0.395527056615577,0.418678739101274,0.0231516824856972,"LA",NA
"1172","LOUISIANA","st. james",0.420250100847116,0.451468762929251,0.0312186620821354,"LA",NA
"1173","LOUISIANA","st. john the baptist",0.36074421246982,0.364894181169551,0.00414996869973155,"LA",NA
"1174","LOUISIANA","st. landry",0.515643383677096,0.549591014833529,0.0339476311564336,"LA",NA
